Transakcija_ID,Datum,Kod_Proizvoda,Cena_Tekst,Količina,Ocena_Kupca,Godine_Kupca,Grad
TXN-11024,2025-02-14 23:00:00,CAT_HOME-392,118.04$,1.0,2.6,62.0,Kragujevac
TXN-11025,2025-08-14 15:00:00,CAT_BEAUTY-900,23.58$,1.0,2.4,55.0,Kragujevac
TXN-11026,2025-01-23 01:00:00,CAT_HOME-130,,1.0,1.1,53.0,Beograd
TXN-11027,2025-07-14 21:00:00,CAT_CLOTH-889,120.41$,4.0,1.1,59.0,Niš
TXN-11028,,CAT_HOME-341,347.79$,4.0,5.0,28.0,Kragujevac
TXN-11029,2025-11-28 03:00:00,CAT_BEAUTY-183,317.86,4.0,3.7,23.0,Beograd
TXN-11030,2025-10-17 10:00:00,CAT_BOOKS-330, $352.47 ,1.0,3.4,49.0,Subotica
TXN-11031,2025-09-25 03:00:00,CAT_BEAUTY-871, $487.36 ,2.0,2.7,69.0,Zrenjanin
TXN-11032,,CAT_BOOKS-722,,2.0,4.6,18.0,Beograd
TXN-11033,2025-02-13 11:00:00,CAT_ELEC-738,432.5$,2.0,4.1,59.0,Kragujevac
TXN-11034,2025-11-17 09:00:00,CAT_BOOKS-166,273.92$,1.0,3.0,65.0,Novi Sad
TXN-11035,2025-03-29 03:00:00,CAT_BEAUTY-427,183.11,4.0,3.6,38.0,Subotica
TXN-11036,2025-04-02 01:00:00,CAT_BEAUTY-577, $222.11 ,5.0,2.3,51.0,Niš
TXN-11037,2025-01-25 06:00:00,CAT_BEAUTY-579,193.06$,1.0,1.6,20.0,Zrenjanin
TXN-11038,2025-06-23 13:00:00,CAT_ELEC-958, $165.45 ,3.0,2.4,18.0,Niš
TXN-11039,2025-07-30 17:00:00,CAT_CLOTH-769,$422.17,1.0,1.6,37.0,Niš
TXN-11040,2025-06-30 09:00:00,CAT_CLOTH-163,152.25,2.0,1.5,67.0,Beograd
TXN-11041,2025-01-04 09:00:00,CAT_BOOKS-528,474.18$,1.0,2.3,27.0,Novi Sad
TXN-11042,2025-06-04 09:00:00,CAT_CLOTH-171,$336.6,1.0,4.7,19.0,Zrenjanin
TXN-11043,2025-07-02 23:00:00,CAT_BEAUTY-556,,1.0,1.6,50.0,Zrenjanin
TXN-11044,NEVAŽEĆI_DATUM,CAT_BOOKS-328,146.56,10.0,1.2,26.0,Kragujevac
TXN-11045,2025-11-07 07:00:00,CAT_CLOTH-463,$173.37,4.0,3.4,61.0,Zrenjanin
TXN-11046,NEVAŽEĆI_DATUM,CAT_BOOKS-395, $95.94 ,1.0,3.1,39.0,Niš
TXN-11047,2025-04-12 02:00:00,CAT_BEAUTY-113,$135.4,1.0,2.6,36.0,Beograd
TXN-11048,2025-11-14 19:00:00,CAT_HOME-121,363.83$,1.0,2.8,57.0,Kragujevac
TXN-11049,2025-01-01 02:00:00,CAT_BEAUTY-700,434.76$,3.0,3.6,29.0,Novi Sad
TXN-11050,2025-03-08 23:00:00,CAT_HOME-799,379.58$,2.0,,34.0,Zrenjanin
TXN-11051,2025-06-11 13:00:00,CAT_BEAUTY-413,73.26,3.0,2.2,20.0,Novi Sad
TXN-11052,2025-07-03 16:00:00,CAT_ELEC-119,$126.24,2.0,1.7,21.0,Beograd
TXN-11053,2025-05-20 17:00:00,CAT_ELEC-828, $201.36 ,4.0,3.7,68.0,Niš
TXN-11054,2025-08-10 02:00:00,CAT_CLOTH-268,$417.54,2.0,4.1,63.0,Niš
TXN-11055,2025-03-25 05:00:00,CAT_HOME-148, $150.17 ,2.0,1.9,48.0,Novi Sad
TXN-11056,2025-08-30 14:00:00,CAT_ELEC-675,$276.49,2.0,1.3,32.0,Zrenjanin
TXN-11057,2025-08-15 02:00:00,CAT_ELEC-160,466.3,1.0,3.8,63.0,
TXN-11058,2025-05-29 09:00:00,CAT_BEAUTY-837,$301.56,1.0,2.1,36.0,Beograd
TXN-11059,2025-11-26 01:00:00,CAT_BEAUTY-691,317.21,1.0,3.5,27.0,Kragujevac
TXN-11060,2025-12-14 04:00:00,CAT_BEAUTY-101,124.55,1.0,3.3,47.0,Novi Sad
TXN-11061,2025-04-09 14:00:00,CAT_CLOTH-648, $412.85 ,1.0,1.2,56.0,Novi Sad
TXN-11062,2025-10-07 10:00:00,CAT_CLOTH-896,100.25,1.0,4.9,24.0,Niš
TXN-11063,2025-01-24 05:00:00,CAT_BEAUTY-698, $45.61 ,1.0,2.4,32.0,Kragujevac
TXN-11064,2025-05-08 03:00:00,CAT_BEAUTY-317,$87.48,2.0,4.3,29.0,Kragujevac
TXN-11065,2025-09-15 17:00:00,CAT_CLOTH-291,368.36,1.0,2.7,32.0,Novi Sad
TXN-11066,2025-11-15 20:00:00,CAT_BEAUTY-787,$49.07,3.0,3.0,63.0,Kragujevac
TXN-11067,2025-09-17 16:00:00,CAT_ELEC-750,100.04$,2.0,3.3,62.0,Subotica
TXN-11068,2025-12-26 14:00:00,CAT_ELEC-572,80.27,1.0,3.7,27.0,Novi Sad
TXN-11069,2025-05-06 18:00:00,CAT_BOOKS-436,205.76,2.0,3.9,66.0,Novi Sad
TXN-11070,2025-11-04 21:00:00,CAT_ELEC-187, $60.09 ,1.0,3.7,43.0,Zrenjanin
TXN-11071,2025-10-18 07:00:00,CAT_ELEC-691,$52.64,1.0,3.5,46.0,Novi Sad
TXN-11072,2025-10-06 23:00:00,CAT_BEAUTY-534, $473.11 ,1.0,2.5,18.0,Zrenjanin
TXN-11073,2025-12-29 14:00:00,CAT_BEAUTY-579,111.03$,4.0,4.4,36.0,Beograd
TXN-11074,2025-09-28 16:00:00,CAT_BEAUTY-402, $218.32 ,1.0,3.4,59.0,
TXN-11075,2025-05-27 20:00:00,CAT_BEAUTY-717, $309.0 ,5.0,2.8,56.0,Zrenjanin
TXN-11076,2025-12-01 15:00:00,CAT_CLOTH-795,273.76$,1.0,3.7,30.0,Novi Sad
TXN-11077,2025-11-19 23:00:00,CAT_CLOTH-682,$312.05,2.0,2.1,46.0,Zrenjanin
TXN-11078,2025-07-11 00:00:00,CAT_HOME-829,$386.96,2.0,,58.0,Zrenjanin
TXN-11079,NEVAŽEĆI_DATUM,CAT_BOOKS-734,248.81$,1.0,3.7,43.0,
TXN-11080,NEVAŽEĆI_DATUM,CAT_HOME-858,438.97,1.0,1.0,58.0,Beograd
TXN-11081,2025-02-15 11:00:00,CAT_BOOKS-862,268.8$,1.0,2.8,24.0,Niš
TXN-11082,2025-11-17 04:00:00,CAT_BOOKS-130,$350.21,5.0,3.4,67.0,Novi Sad
TXN-11083,2025-07-28 14:00:00,CAT_BEAUTY-422,189.74$,4.0,2.3,63.0,Niš
TXN-11084,2025-11-01 02:00:00,CAT_HOME-583,65.12,1.0,1.8,22.0,Novi Sad
TXN-11085,2025-08-24 00:00:00,CAT_CLOTH-995,,3.0,4.2,40.0,Zrenjanin
TXN-11086,2025-04-17 13:00:00,CAT_BOOKS-874,58.38,3.0,3.5,68.0,Beograd
TXN-11087,2025-04-30 15:00:00,CAT_BEAUTY-979,379.51,2.0,2.3,42.0,Zrenjanin
TXN-11088,2025-02-19 10:00:00,CAT_CLOTH-334,109.31$,1.0,4.1,18.0,Kragujevac
TXN-11089,2025-10-30 02:00:00,CAT_BOOKS-988,$440.22,1.0,3.1,24.0,Beograd
TXN-11090,2025-12-19 18:00:00,CAT_BOOKS-517, $70.25 ,2.0,3.2,51.0,Kragujevac
TXN-11091,,CAT_ELEC-184,315.06$,2.0,3.8,26.0,Novi Sad
TXN-11092,2025-09-08 06:00:00,CAT_HOME-247,336.73,1.0,1.5,49.0,Kragujevac
TXN-11093,NEVAŽEĆI_DATUM,CAT_BOOKS-744, $316.94 ,2.0,2.8,19.0,Beograd
TXN-11094,2025-09-07 14:00:00,CAT_CLOTH-818,$136.35,1.0,4.1,54.0,Zrenjanin
TXN-11095,2025-06-21 17:00:00,CAT_BOOKS-120,$341.56,2.0,3.1,19.0,Kragujevac
TXN-11096,2025-01-21 14:00:00,CAT_HOME-341,318.07,4.0,3.0,25.0,Novi Sad
TXN-11097,2025-01-28 21:00:00,CAT_HOME-840,283.35,1.0,3.3,47.0,Kragujevac
TXN-11098,2025-10-26 20:00:00,CAT_CLOTH-933,$38.16,1.0,1.4,22.0,Beograd
TXN-11099,2025-07-22 14:00:00,CAT_BEAUTY-918, $210.09 ,4.0,3.1,62.0,Kragujevac
TXN-11100,2025-11-04 05:00:00,CAT_BOOKS-269,435.26$,1.0,4.7,50.0,Kragujevac
TXN-11101,NEVAŽEĆI_DATUM,CAT_HOME-228,268.38$,2.0,4.9,18.0,Beograd
TXN-11102,2025-07-29 02:00:00,CAT_BOOKS-895,$203.48,1.0,2.3,63.0,Kragujevac
TXN-11103,2025-03-01 02:00:00,CAT_CLOTH-379,396.21$,1.0,1.6,59.0,Kragujevac
TXN-11104,2025-12-10 22:00:00,CAT_BEAUTY-428, $234.67 ,1.0,4.4,22.0,Kragujevac
TXN-11105,2025-08-03 18:00:00,CAT_HOME-966,23.61$,1.0,4.7,60.0,Subotica
TXN-11106,2025-01-01 00:00:00,CAT_HOME-356, $411.9 ,1.0,2.6,67.0,Subotica
TXN-11107,2025-10-31 05:00:00,CAT_CLOTH-926,,10.0,,21.0,Subotica
TXN-11108,2025-10-06 04:00:00,CAT_CLOTH-163,93.49,3.0,3.2,33.0,Zrenjanin
TXN-11109,2025-10-18 13:00:00,CAT_BOOKS-722, $338.78 ,2.0,3.6,36.0,Zrenjanin
TXN-11110,2025-05-13 02:00:00,CAT_ELEC-779,,2.0,1.8,39.0,Subotica
TXN-11111,2025-02-10 05:00:00,CAT_CLOTH-664,456.56,1.0,,48.0,Niš
TXN-11112,2025-04-11 07:00:00,CAT_CLOTH-986,394.79,1.0,4.8,46.0,Beograd
TXN-11113,2025-07-05 08:00:00,CAT_HOME-196,$87.92,1.0,1.2,30.0,Subotica
TXN-11114,2025-06-10 02:00:00,CAT_HOME-434,471.67,1.0,2.6,21.0,Subotica
TXN-11115,2025-11-17 21:00:00,CAT_BEAUTY-710,390.28,4.0,4.9,36.0,Zrenjanin
TXN-11116,2025-11-10 23:00:00,CAT_CLOTH-465,$43.27,1.0,4.0,26.0,Zrenjanin
TXN-11117,2025-11-19 05:00:00,CAT_BOOKS-407,196.25$,5.0,2.8,63.0,Niš
TXN-11118,2025-05-26 08:00:00,CAT_ELEC-498,$236.88,5.0,4.7,61.0,Zrenjanin
TXN-11119,2025-01-06 11:00:00,CAT_CLOTH-222, $302.64 ,1.0,4.5,44.0,Zrenjanin
TXN-11120,2025-01-14 21:00:00,CAT_BOOKS-645,$29.42,3.0,2.1,40.0,Subotica
TXN-11121,2025-07-27 01:00:00,CAT_HOME-981,458.24,1.0,4.3,45.0,Kragujevac
TXN-11122,2025-09-03 03:00:00,CAT_BOOKS-179,$460.8,3.0,3.0,58.0,Zrenjanin
TXN-11123,2025-02-08 08:00:00,CAT_ELEC-417, $487.61 ,1.0,2.9,31.0,Zrenjanin
TXN-11124,2025-01-11 12:00:00,CAT_CLOTH-893,273.92$,10.0,3.5,59.0,Kragujevac
TXN-11125,2025-10-16 12:00:00,CAT_BEAUTY-931, $22.28 ,1.0,3.1,45.0,Beograd
TXN-11126,2025-06-24 02:00:00,CAT_HOME-569,463.43$,1.0,2.6,65.0,Novi Sad
TXN-11127,2025-09-13 17:00:00,CAT_BOOKS-331,321.07$,2.0,5.0,67.0,Niš
TXN-11128,2025-07-13 19:00:00,CAT_BEAUTY-729, $18.62 ,4.0,1.5,36.0,Zrenjanin
TXN-11129,2025-07-21 08:00:00,CAT_CLOTH-670, $460.24 ,1.0,2.1,26.0,Beograd
TXN-11130,2025-06-01 04:00:00,CAT_HOME-509,$302.46,4.0,4.5,26.0,Beograd
TXN-11131,2025-11-04 23:00:00,CAT_BOOKS-283, $475.22 ,1.0,1.4,58.0,Novi Sad
TXN-11132,2025-01-31 16:00:00,CAT_BEAUTY-406, $217.36 ,2.0,3.6,37.0,Beograd
TXN-11133,2025-05-23 03:00:00,CAT_HOME-483,$82.59,1.0,1.9,47.0,Beograd
TXN-11134,2025-02-13 14:00:00,CAT_BEAUTY-859,101.86,1.0,1.6,26.0,Niš
TXN-11135,2025-07-05 10:00:00,CAT_BEAUTY-910, $460.08 ,1.0,4.4,62.0,Zrenjanin
TXN-11136,2025-12-26 16:00:00,CAT_ELEC-673,199.15,2.0,2.4,48.0,Zrenjanin
TXN-11137,2025-12-22 04:00:00,CAT_CLOTH-277,$323.92,1.0,1.3,29.0,Beograd
TXN-11138,2025-04-30 16:00:00,CAT_CLOTH-468,$38.63,1.0,3.0,33.0,Subotica
TXN-11139,2025-09-13 21:00:00,CAT_HOME-459,$22.06,1.0,1.8,44.0,Zrenjanin
TXN-11140,2025-11-21 22:00:00,CAT_ELEC-592,452.49$,5.0,1.8,33.0,Niš
TXN-11141,2025-06-07 13:00:00,CAT_BEAUTY-363, $459.27 ,1.0,1.6,18.0,Subotica
TXN-11142,2025-09-04 22:00:00,CAT_CLOTH-799,$437.58,4.0,3.9,67.0,Niš
TXN-11143,,CAT_BOOKS-873,$445.32,1.0,1.3,62.0,Subotica
TXN-11144,2025-08-16 11:00:00,CAT_BEAUTY-959, $49.27 ,10.0,2.3,47.0,Niš
TXN-11145,2025-08-14 04:00:00,CAT_BEAUTY-242, $419.2 ,3.0,3.3,50.0,Kragujevac
TXN-11146,2025-02-04 00:00:00,CAT_BEAUTY-693, $312.68 ,1.0,3.6,36.0,Beograd
TXN-11147,2025-12-13 00:00:00,CAT_HOME-749, $242.11 ,1.0,1.7,40.0,Kragujevac
TXN-11148,2025-09-04 14:00:00,CAT_HOME-621,199.5$,2.0,3.7,61.0,Niš
TXN-11149,NEVAŽEĆI_DATUM,CAT_BEAUTY-544,$211.28,4.0,2.5,53.0,Beograd
TXN-11150,2025-03-20 06:00:00,CAT_BOOKS-995,$156.08,1.0,3.1,41.0,Kragujevac
TXN-11151,2025-07-21 04:00:00,CAT_HOME-636,$312.57,5.0,1.7,30.0,Kragujevac
TXN-11152,2025-01-24 16:00:00,CAT_BOOKS-653,$112.49,1.0,2.7,50.0,Novi Sad
TXN-11153,2025-12-19 14:00:00,CAT_ELEC-159,$370.19,1.0,1.2,34.0,Subotica
TXN-11154,2025-06-07 00:00:00,CAT_ELEC-245,336.85$,5.0,4.0,40.0,Novi Sad
TXN-11155,2025-12-31 20:00:00,CAT_HOME-714,340.09$,1.0,1.8,50.0,Niš
TXN-11156,2025-05-28 03:00:00,CAT_BOOKS-701,85.93,1.0,1.2,57.0,Novi Sad
TXN-11157,2025-08-25 06:00:00,CAT_HOME-178,371.23$,2.0,2.1,64.0,Zrenjanin
TXN-11158,2025-01-31 09:00:00,CAT_HOME-493,$380.69,1.0,4.1,31.0,Zrenjanin
TXN-11159,2025-01-25 15:00:00,CAT_CLOTH-578,$320.16,1.0,3.4,24.0,Kragujevac
TXN-11160,2025-09-05 16:00:00,CAT_ELEC-608, $331.12 ,1.0,1.8,34.0,Zrenjanin
TXN-11161,2025-10-09 19:00:00,CAT_CLOTH-355,319.61$,2.0,4.3,38.0,Kragujevac
TXN-11162,2025-07-26 17:00:00,CAT_HOME-525,65.64$,2.0,2.9,48.0,Zrenjanin
TXN-11163,2025-01-24 22:00:00,CAT_ELEC-352,195.28$,1.0,1.7,33.0,Kragujevac
TXN-11164,2025-08-29 20:00:00,CAT_CLOTH-760,$459.69,1.0,2.1,55.0,Subotica
TXN-11165,2025-02-21 10:00:00,CAT_ELEC-953,$305.39,1.0,4.8,25.0,Beograd
TXN-11166,2025-02-21 11:00:00,CAT_ELEC-377, $411.89 ,2.0,3.7,51.0,
TXN-11167,2025-09-19 01:00:00,CAT_CLOTH-301,222.51,3.0,3.5,49.0,Beograd
TXN-11168,2025-05-30 18:00:00,CAT_BOOKS-455, $295.94 ,1.0,3.0,61.0,Niš
TXN-11169,2025-03-14 02:00:00,CAT_ELEC-868,202.3$,1.0,4.5,64.0,Kragujevac
TXN-11170,2025-08-07 17:00:00,CAT_ELEC-997,42.65$,1.0,2.2,40.0,Subotica
TXN-11171,2025-07-26 09:00:00,CAT_BOOKS-500,97.46$,1.0,1.8,45.0,Zrenjanin
TXN-11172,2025-01-19 03:00:00,CAT_HOME-394,477.18$,1.0,3.0,57.0,Beograd
TXN-11173,2025-09-20 09:00:00,CAT_CLOTH-238,131.8,2.0,2.7,51.0,Novi Sad
TXN-11174,,CAT_BEAUTY-546,245.8,2.0,3.9,34.0,Beograd
TXN-11175,2025-02-20 14:00:00,CAT_BOOKS-940,342.61$,1.0,2.7,69.0,Beograd
TXN-11176,2025-12-29 02:00:00,CAT_BOOKS-778, $299.63 ,1.0,3.6,44.0,Subotica
TXN-11177,2025-03-13 04:00:00,CAT_HOME-927,366.56,3.0,3.7,64.0,Novi Sad
TXN-11178,2025-09-18 18:00:00,CAT_BEAUTY-115,45.2$,1.0,1.1,29.0,Kragujevac
TXN-11179,2025-12-29 05:00:00,CAT_HOME-988,75.92,2.0,4.2,30.0,Subotica
TXN-11180,2025-05-21 01:00:00,CAT_HOME-329,125.57$,2.0,3.7,27.0,Subotica
TXN-11181,2025-10-21 19:00:00,CAT_CLOTH-575,392.32$,3.0,1.3,20.0,Zrenjanin
TXN-11182,2025-09-26 11:00:00,CAT_BOOKS-144, $281.56 ,2.0,2.4,44.0,Zrenjanin
TXN-11183,2025-12-18 21:00:00,CAT_BOOKS-175,53.27,2.0,3.6,25.0,Beograd
TXN-11184,2025-10-31 03:00:00,CAT_HOME-602,$361.17,1.0,2.2,64.0,Niš
TXN-11185,NEVAŽEĆI_DATUM,CAT_BEAUTY-722, $25.08 ,1.0,2.0,27.0,Zrenjanin
TXN-11186,2025-03-11 08:00:00,CAT_CLOTH-156,$133.43,1.0,1.1,18.0,Niš
TXN-11187,2025-11-16 20:00:00,CAT_HOME-365, $470.37 ,1.0,2.8,20.0,Zrenjanin
TXN-11188,2025-05-09 11:00:00,CAT_ELEC-692,$241.5,1.0,1.0,20.0,Niš
TXN-11189,2025-12-17 11:00:00,CAT_BEAUTY-364,300.63$,1.0,3.5,22.0,Novi Sad
TXN-11190,2025-08-17 03:00:00,CAT_CLOTH-748,396.57,1.0,3.9,65.0,Beograd
TXN-11191,2025-03-03 22:00:00,CAT_BOOKS-998,,1.0,1.9,68.0,Kragujevac
TXN-11192,2025-06-07 05:00:00,CAT_BOOKS-392, $434.24 ,2.0,4.8,51.0,Subotica
TXN-11193,2025-09-19 19:00:00,CAT_BOOKS-648,$158.35,1.0,1.6,46.0,Subotica
TXN-11194,2025-02-19 20:00:00,CAT_CLOTH-755,162.53$,1.0,1.2,57.0,Zrenjanin
TXN-11195,2025-09-25 17:00:00,CAT_HOME-687, $367.35 ,2.0,,37.0,Niš
TXN-11196,2025-04-29 14:00:00,CAT_BEAUTY-737,111.19,1.0,2.0,64.0,Kragujevac
TXN-11197,2025-04-08 16:00:00,CAT_BOOKS-871,499.44$,1.0,2.1,55.0,Beograd
TXN-11198,2025-12-03 04:00:00,CAT_ELEC-513,$105.1,4.0,3.6,49.0,Zrenjanin
TXN-11199,2025-09-16 08:00:00,CAT_CLOTH-819,299.45,1.0,4.1,29.0,Beograd
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
TXN-10873,2025-11-23 12:00:00,CAT_ELEC-675,,2.0,1.7,45.0,Zrenjanin
TXN-10861,2025-08-30 12:00:00,CAT_BEAUTY-122,202.2,1.0,4.5,49.0,Subotica
TXN-11010,2025-08-04 13:00:00,CAT_ELEC-567, $403.24 ,10.0,4.5,26.0,
TXN-10508,2025-03-15 07:00:00,CAT_CLOTH-133,342.12,2.0,4.2,30.0,Niš
TXN-11123,2025-02-08 08:00:00,CAT_ELEC-417, $487.61 ,1.0,2.9,31.0,Zrenjanin
TXN-10783,2025-08-30 04:00:00,CAT_CLOTH-544,205.96$,1.0,3.2,61.0,Novi Sad
TXN-10083,2025-01-30 06:00:00,CAT_BEAUTY-297,263.31$,2.0,2.6,58.0,
TXN-10216,2025-07-28 00:00:00,CAT_BEAUTY-904,$25.45,1.0,4.3,40.0,Beograd
TXN-11182,2025-09-26 11:00:00,CAT_BOOKS-144, $281.56 ,2.0,2.4,44.0,Zrenjanin
TXN-10693,2025-05-31 01:00:00,CAT_HOME-272,322.81,3.0,2.8,58.0,Kragujevac
TXN-10869,2025-04-26 06:00:00,CAT_CLOTH-827, $358.6 ,2.0,3.2,47.0,Subotica
TXN-11162,2025-07-26 17:00:00,CAT_HOME-525,65.64$,2.0,2.9,48.0,Zrenjanin
TXN-10381,2025-11-10 07:00:00,CAT_ELEC-257,412.82,1.0,4.5,45.0,Beograd
TXN-11145,2025-08-14 04:00:00,CAT_BEAUTY-242, $419.2 ,3.0,3.3,50.0,Kragujevac
TXN-10790,,CAT_HOME-584,155.96,3.0,4.4,43.0,Niš
TXN-10400,2025-12-31 21:00:00,CAT_HOME-814,363.6$,5.0,3.0,34.0,Subotica
TXN-10201,2025-10-22 00:00:00,CAT_HOME-568, $183.04 ,1.0,1.3,66.0,Novi Sad
TXN-10582,2025-02-06 15:00:00,CAT_HOME-204,186.21,2.0,3.2,20.0,Niš
TXN-11068,2025-12-26 14:00:00,CAT_ELEC-572,80.27,1.0,3.7,27.0,Novi Sad
TXN-10096,2025-07-12 12:00:00,CAT_ELEC-949,403.08,1.0,3.7,24.0,Kragujevac
TXN-10539,NEVAŽEĆI_DATUM,CAT_CLOTH-676,$185.5,2.0,4.6,66.0,Kragujevac
TXN-10160,2025-04-06 16:00:00,CAT_HOME-920,52.03$,1.0,2.4,54.0,Zrenjanin
TXN-10643,NEVAŽEĆI_DATUM,CAT_HOME-284,59.37$,1.0,4.6,19.0,Subotica
TXN-10852,2025-10-02 02:00:00,CAT_CLOTH-148,78.8$,2.0,2.2,52.0,Zrenjanin
TXN-10185,2025-03-01 00:00:00,CAT_BOOKS-356,230.89$,2.0,1.3,35.0,Subotica
TXN-10616,2025-12-25 17:00:00,CAT_HOME-432,63.02$,5.0,2.1,40.0,Novi Sad
TXN-10917,NEVAŽEĆI_DATUM,CAT_HOME-513,47.18,1.0,3.7,65.0,Novi Sad
TXN-10715,2025-12-31 07:00:00,CAT_HOME-890,$350.25,2.0,4.5,30.0,Beograd
TXN-10552,2025-01-12 00:00:00,CAT_CLOTH-767,156.32$,1.0,2.5,32.0,Zrenjanin
TXN-10787,2025-09-01 07:00:00,CAT_HOME-544, $415.78 ,1.0,3.2,50.0,Subotica
TXN-10015,2025-10-01 11:00:00,CAT_BOOKS-356,208.1$,2.0,5.0,58.0,Zrenjanin
TXN-10317,2025-10-09 20:00:00,CAT_CLOTH-468,128.99,1.0,4.8,68.0,Zrenjanin
TXN-11163,2025-01-24 22:00:00,CAT_ELEC-352,195.28$,1.0,1.7,33.0,Kragujevac
TXN-10152,2025-09-21 10:00:00,CAT_HOME-140,$491.0,1.0,3.1,36.0,Zrenjanin
TXN-11036,2025-04-02 01:00:00,CAT_BEAUTY-577, $222.11 ,5.0,2.3,51.0,Niš
TXN-10599,2025-07-10 15:00:00,CAT_CLOTH-428,$135.32,10.0,2.7,54.0,Novi Sad
TXN-10492,2025-06-04 10:00:00,CAT_HOME-225,287.4$,4.0,3.5,62.0,Subotica
TXN-11016,2025-12-24 19:00:00,CAT_HOME-710,466.21$,1.0,4.5,41.0,Subotica
TXN-10279,2025-03-10 02:00:00,CAT_HOME-538, $348.31 ,3.0,1.8,43.0,Zrenjanin
TXN-10702,2025-01-17 07:00:00,CAT_CLOTH-270, $408.95 ,1.0,4.8,49.0,Zrenjanin
